Year,County,Hospital,OSHPDID,system,Type of Report,Performance Measure,# of Adverse Events,# of Cases,Risk-adjusted Rate,Hospital Ratings,Latitude,Longitude
2018,Kern,Kern Valley Healthcare District,106150737,Independent/Other,IMI,AMI,,,,,35.63486,-118.405
2018,Kern,Kern Valley Healthcare District,106150737,Independent/Other,IMI,Heart Failure,0,21,0,As Expected,35.63486,-118.405
2018,Kern,Kern Valley Healthcare District,106150737,Independent/Other,IMI,Pneumonia,0,56,0,As Expected,35.63486,-118.405
2018,Kern,Kern Valley Healthcare District,106150737,Independent/Other,IMI,Pancreatic Resection,,,,,35.63486,-118.405
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Acute Stroke Hemorrhagic,5,29,15.4,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Heart Failure,2,265,0.7,Better,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Acute Stroke Subarachnoid,4,5,39.8,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,GI Hemorrhage,4,164,2.4,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Pancreatic Resection,,,,,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,AMI,4,29,4.6,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,PCI,,,,,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Carotid Endarterectomy,1,8,5.8,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Acute Stroke Ischemic,7,156,5.5,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Hip Fracture,2,135,1.3,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Acute Stroke,16,190,9.3,As Expected,35.37323,-119.027
2018,Kern,Mercy Hospital – Bakersfield,106150761,Dignity Health,IMI,Pneumonia,10,330,3.7,As Expected,35.37323,-119.027
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Pneumonia,0,66,0,As Expected,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,GI Hemorrhage,0,7,0,As Expected,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Carotid Endarterectomy,,,,,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Pancreatic Resection,,,,,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Hip Fracture,,,,,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Acute Stroke,,,,,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,AMI,0,6,0,As Expected,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,PCI,,,,,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Acute Stroke Ischemic,,,,,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Heart Failure,1,49,3.5,As Expected,35.41216,-119.039
2018,Kern,Good Samaritan Hospital – Bakersfield,106150775,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,35.41216,-119.039
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Acute Stroke,2,10,93,Worse,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Heart Failure,4,57,7,As Expected,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,GI Hemorrhage,2,33,9.5,As Expected,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Pneumonia,1,59,1.9,As Expected,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Pancreatic Resection,,,,,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Carotid Endarterectomy,,,,,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,AMI,0,5,0,As Expected,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,PCI,,,,,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Acute Stroke Ischemic,2,10,51.5,Worse,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,35.6404,-117.669
2018,Kern,Ridgecrest Regional Hospital,106150782,Independent/Other,IMI,Hip Fracture,0,5,0,As Expected,35.6404,-117.669
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Acute Stroke Ischemic,17,385,4,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Pneumonia,15,432,3.3,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,CABG,Isolated CABG Operative Mor,1,64,1.76,As Expected,35.38,-119.02
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,GI Hemorrhage,8,459,1.4,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Hip Fracture,1,126,0.8,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,PCI,21,436,4.7,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,1,8,14.6,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,AMI,38,625,7.1,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Carotid Endarterectomy,0,29,0,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Pancreatic Resection,,,,,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Heart Failure,18,747,2.4,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,23,108,24.9,As Expected,35.38306,-119.018
2018,Kern,Adventist Health Bakersfield,106150788,Adventist Health Systems,IMI,Acute Stroke,41,501,8.9,As Expected,35.38306,-119.018
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Carotid Endarterectomy,0,10,0,As Expected,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Pneumonia,1,76,1.2,As Expected,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Pancreatic Resection,,,,,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Hip Fracture,,,,,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,AMI,14,294,4.3,As Expected,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Acute Stroke,1,25,8.5,As Expected,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,GI Hemorrhage,2,78,2.2,As Expected,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Heart Failure,4,360,1,Better,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,CABG,Isolated CABG Operative Mor,0,78,0,As Expected,35.39,-119.04
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Acute Stroke Ischemic,1,24,5.2,As Expected,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,PCI,9,230,2.9,As Expected,35.38619,-119.043
2018,Kern,Bakersfield Heart Hospital,106154101,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,35.38619,-119.043
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Acute Stroke,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Carotid Endarterectomy,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,PCI,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Pneumonia,0,14,0,As Expected,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,GI Hemorrhage,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,AMI,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Acute Stroke Ischemic,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Hip Fracture,,,,,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Heart Failure,0,5,0,As Expected,35.14302,-118.449
2018,Kern,Adventist Health Tehachapi Valley,106154168,Adventist Health Systems,IMI,Pancreatic Resection,,,,,35.14302,-118.449
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,GI Hemorrhage,1,141,0.8,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Hip Fracture,1,78,1.6,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,,,,,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,,,,,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,AMI,9,157,4.3,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Heart Failure,16,402,3.5,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Carotid Endarterectomy,0,12,0,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,PCI,,,,,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Acute Stroke,11,154,12.6,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Pneumonia,11,336,3.1,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Acute Stroke Ischemic,9,151,6.9,As Expected,36.32562,-119.668
2018,Kings,Adventist Health Hanford,106164029,Adventist Health Systems,IMI,Pancreatic Resection,,,,,36.32562,-119.668
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Pancreatic Resection,,,,,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,PCI,,,,,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Acute Stroke Ischemic,0,7,0,As Expected,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Heart Failure,3,87,3.5,As Expected,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Pneumonia,1,93,1.2,As Expected,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Acute Stroke Subarachnoid,,,,,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Hip Fracture,,,,,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Carotid Endarterectomy,,,,,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,GI Hemorrhage,1,17,15.8,As Expected,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,AMI,0,3,0,As Expected,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Acute Stroke,1,9,6.8,As Expected,38.93619,-122.62
2018,Lake,Adventist Health Clearlake,106171049,Adventist Health Systems,IMI,Acute Stroke Hemorrhagic,,,,,38.93619,-122.62
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Pancreatic Resection,,,,,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,GI Hemorrhage,0,29,0,As Expected,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Acute Stroke Ischemic,0,35,0,As Expected,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Acute Stroke Hemorrhagic,,,,,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,AMI,0,3,0,As Expected,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Heart Failure,0,69,0,As Expected,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Acute Stroke Subarachnoid,,,,,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Carotid Endarterectomy,,,,,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Acute Stroke,0,35,0,As Expected,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Pneumonia,0,41,0,As Expected,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,Hip Fracture,0,33,0,As Expected,39.10232,-122.91
2018,Lake,Sutter Lakeside Hospital,106171395,Sutter Health,IMI,PCI,,,,,39.10232,-122.91
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Pneumonia,1,39,2.4,As Expected,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,GI Hemorrhage,0,14,0,As Expected,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Acute Stroke Ischemic,,,,,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Carotid Endarterectomy,,,,,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Pancreatic Resection,,,,,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Heart Failure,1,25,6.8,As Expected,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,PCI,,,,,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,AMI,1,5,6.4,As Expected,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Acute Stroke Hemorrhagic,,,,,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Acute Stroke,,,,,40.42306,-120.646
2018,Lassen,Banner Lassen Medical Center,106184008,Independent/Other,IMI,Hip Fracture,,,,,40.42306,-120.646
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Hip Fracture,1,32,5,As Expected,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,PCI,,,,,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Pancreatic Resection,,,,,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Acute Stroke Ischemic,0,63,0,Better,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Acute Stroke Hemorrhagic,1,17,7.3,As Expected,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,AMI,4,26,5,As Expected,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Carotid Endarterectomy,,,,,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Acute Stroke,1,83,1.2,Better,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Pneumonia,5,247,1.6,As Expected,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Heart Failure,5,231,1.6,As Expected,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,GI Hemorrhage,0,111,0,Better,34.08988,-118.144
2018,Los Angeles,Alhambra Hospital Medical Center,106190017,Independent/Other,IMI,Acute Stroke Subarachnoid,0,3,0,As Expected,34.08988,-118.144
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,GI Hemorrhage,17,380,4.1,Worse,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,PCI,7,189,4.8,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Pneumonia,30,406,6.7,Worse,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Carotid Endarterectomy,0,18,0,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Heart Failure,18,440,5.1,Worse,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,AMI,15,319,6.4,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Acute Stroke Ischemic,18,319,6.1,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Pancreatic Resection,0,5,0,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Acute Stroke Hemorrhagic,18,92,21.5,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Acute Stroke,37,412,10.2,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Acute Stroke Subarachnoid,,,,,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,IMI,Hip Fracture,1,173,0.9,As Expected,34.6878,-118.157
2018,Los Angeles,Antelope Valley Hospital,106190034,Independent/Other,CABG,Isolated CABG Operative Mor,1,5,17.69,As Expected,34.69,-118.16
2018,Los Angeles,St. Mary Medical Center – Long Beach,106190053,Dignity Health,IMI,Acute Stroke Subarachnoid,1,4,23.5,As Expected,33.78023,-118.186
2018,Los Angeles,St. Mary Medical Center – Long Beach,106190053,Dignity Health,IMI,PCI,10,188,4.8,As Expected,33.78023,-118.186
2018,Los Angeles,St. Mary Medical Center – Long Beach,106190053,Dignity Health,IMI,Acute Stroke Ischemic,8,135,6.8,As Expected,33.78023,-118.186
2018,Los Angeles,St. Mary Medical Center – Long Beach,106190053,Dignity Health,IMI,GI Hemorrhage,7,254,1.5,As Expected,33.78023,-118.186
